id;nombre;nombre_tipo_articulo;id_familia;nombre_familia;id_marca;nombre_marca;moneda;nombre_moneda;tipo_igv;nombre_tipo_igv;nombre_unidad_medida;valor_compra_base;valor_venta_base;codigo_sunat;descripcion;especificacion_tecnica;stock_minimo;anio_garantia;stock_actual_empresa;formula;editar;eliminar
16149;"LAPTOP LENOVO IDEAPAD 3 15IIL05 I7-1065G7 1TB HDD+ 128GB 12GB 15.6"" FHD FREEDO 81WE00S3LM";PRODUCTO;82;LAPTOP;137;LENOVO;13;DÓLARES;14;GRAVADO;UNIDAD;0.00;900.00;43210000;;;-100000;1;1.000;;;
16150;ESCANER DE DOCUMENTOS EPSON WORKFORCE DS-770;PRODUCTO;0;;0;;13;DÓLARES;14;GRAVADO;UNIDAD;0.00;0.00;43210000;;;-100000;1;0.000;;;
16151;DISCO SOLIDO SSD 256GB M.2 2280 HIKVISION 6GB/S HS-SSD-E100N;PRODUCTO;0;;0;;13;DÓLARES;14;GRAVADO;UNIDAD;0.00;44.25;43210000;;;-100000;1;1.000;;;
16152;PROCE INTEL CORE I5-10400 2.9GHZ + COOLER TE8160N P,N: CM8070104290715;PRODUCTO;11;PROCESADOR;18;INTEL;13;DÓLARES;14;GRAVADO;UNIDAD;0.00;237.00;43210000;;;-100000;1;0.000;;;
16153;ENFRIAMIENTO LIQUIDO COOLER MASTER MASTERLIQUID ML360L V2 ARGB(MLX-D36M-A18PA-R2);PRODUCTO;0;;0;;13;DÓLARES;14;GRAVADO;UNIDAD;119.77;125.76;43210000;;;-100000;1;0.000;;;
16154;"LAPTOP LENOVO IDEAPAD GAMING 3 15IMH05 15.6"" FHD I7-10750H 8GB 256GB+1TB GTX1650 4GB W10 81Y4001GUS";PRODUCTO;0;;0;;13;DÓLARES;14;GRAVADO;UNIDAD;0.00;1425.00;43210000;;;-100000;1;0.000;;;
16155;CASE THERMALTAKE VIEW 51 TEMPERED GLASS ARGB FULL-TOWER;PRODUCTO;24;CASE;155;THERMALTAKE;12;SOLES;14;GRAVADO;UNIDAD;0.00;695.00;43210000;;;-100000;1;2.000;;;
16156;PLACA GIGABYTE H510M-H S/V/L DDR4;PRODUCTO;63;PLACA;120;GIGABYTE;13;DÓLARES;14;GRAVADO;UNIDAD;86.85;67.00;43210000;;;-100000;1;-3.000;;;
16157;FUENTE DE PODER GIGABYTE GP-P650B 650W 80 PLUS BRONZE;PRODUCTO;7;FUENTE;120;GIGABYTE;13;DÓLARES;14;GRAVADO;UNIDAD;38.98;58.91;43210000;;;-100000;1;-6.000;;;
16158;PLACA MSI MAG B560M BAZOOKA SVL DDR4 LGA 1200;PRODUCTO;63;PLACA;27;MSI;13;DÓLARES;14;GRAVADO;UNIDAD;0.00;159.00;43210000;;;-100000;1;1.000;;;
16159;PLACA MSI Z590 A PRO S/V/L  DDR4;PRODUCTO;63;PLACA;27;MSI;13;DÓLARES;14;GRAVADO;UNIDAD;0.00;249.00;43210000;;;-100000;1;0.000;;;
16160;TARJ VIDEO MSI  GEFORCE GTX1650 VENTUS XS 4GB OC GDDR5 PN:912-V809-3060;PRODUCTO;1;TARJETAS TODAS;27;MSI;12;SOLES;14;GRAVADO;UNIDAD;0.00;810.00;43210000;;;-100000;1;0.000;;;
16161;MEMORIA DDR4 16GB 3200 HP V6 PC4-25600 CL-16 1.35V  P.N: 7EH68AA#ABM;PRODUCTO;19;MEMORIAS;11;HP;13;DÓLARES;14;GRAVADO;UNIDAD;0.00;66.00;43210000;;;-100000;1;0.000;;;
16162;DISCO SOLIDO SSD TEAM GROUP MP33 1TB M.2 NVME PCI3X4 P.N: TM8FP6001T0C101;PRODUCTO;0;;0;;13;DÓLARES;14;GRAVADO;UNIDAD;0.00;135.00;43210000;;;-100000;1;1.000;;;
16163;DVR DAHUA 16 CANALES DH-XVR5216AN-I2 WIZSENSE H.265+ 2HDD;PRODUCTO;100;DVR;215;DAHUA;13;DÓLARES;14;GRAVADO;UNIDAD;0.00;167.00;43210000;;;-100000;1;1.000;;;
16164;CAMARA DAHUA DH-SD49225N-HC-LA HDCVI  DOMO PTZ 1080P 25X IR100 STARLIGHT IP66;PRODUCTO;52;CAMARA;215;DAHUA;13;DÓLARES;14;GRAVADO;UNIDAD;0.00;231.00;43210000;;;-100000;1;0.000;;;
16165;CAMARA DAHUA DH-HAC HFW1200RN-Z-IRE6 HDCVI TUBO 1080P VARIFOCAL IR60;PRODUCTO;0;;0;;13;DÓLARES;14;GRAVADO;UNIDAD;0.00;55.46;43210000;;;-100000;1;0.000;;;
16166;"MONITOR LCD DAHUA 43"" FHD DHI-LM43-F200 VGA/ HDMI/ ALTAVOCES INTEGRADOS";PRODUCTO;77;MONITOR;215;DAHUA;13;DÓLARES;14;GRAVADO;UNIDAD;0.00;415.00;43210000;;;-100000;1;0.000;;;
16167;IMPRESORA MULTIFUNCIONAL INALAMBRICA ECOTANK L5290 USB IMP/COP/ESC/FAX P/N: C11CJ65303;PRODUCTO;23;IMPRESORA;67;EPSON;12;SOLES;14;GRAVADO;UNIDAD;257.35;1069.00;43210000;;;-100000;1;0.000;;;
16168;IMPRESORA EPSON MULTIF ECOTANK L4260 /IMP/COP/ESC/WIFI  DUPLEX;PRODUCTO;23;IMPRESORA;67;EPSON;12;SOLES;14;GRAVADO;UNIDAD;214.58;765.00;43210000;;;-100000;1;2.000;;;
16169;BATERIA GENERICA PARA NOTEBOOK HP 240 G3;PRODUCTO;0;;0;;12;SOLES;14;GRAVADO;UNIDAD;0.00;0.00;43210000;;;-100000;1;0.000;;;
16170;BATERIA GENERICA PARA NOTEBOOK HP 240 G4;PRODUCTO;0;;0;;12;SOLES;14;GRAVADO;UNIDAD;0.00;0.00;43210000;;;-100000;1;0.000;;;
16171;BATERIA GENERICA PARA NOTEBOOK HP 240 G5;PRODUCTO;0;;0;;12;SOLES;14;GRAVADO;UNIDAD;0.00;0.00;43210000;;;-100000;1;0.000;;;
16172;BATERIA GENERICA PARA NOTEBOOK HP 240 G6   ;PRODUCTO;51;BATERIA;11;HP;13;DÓLARES;14;GRAVADO;UNIDAD;0.00;0.00;43210000;<p>Producto de Calidad</p>;;-100000;6;0.000;;;
16173;CARGADOR GENERICO PUNTA AZUL HP 19.5 V 3.33 A;PRODUCTO;0;;0;;12;SOLES;14;GRAVADO;UNIDAD;0.00;0.00;43210000;;;-100000;1;0.000;;;
16174;PROCESADOR INTEL CORE I3 10105F 3.7GHZ 6MB BOX LGA1200  ;PRODUCTO;11;PROCESADOR;18;INTEL;13;DÓLARES;14;GRAVADO;UNIDAD;73.51;77.92;43210000;;;15;1;38.000;;;
16175;PROCESADOR INTEL CORE I3 9100 3.6GHZ 6MB BOX LGA 1151;PRODUCTO;11;PROCESADOR;18;INTEL;13;DÓLARES;14;GRAVADO;UNIDAD;0.00;132.00;43210000;;;-100000;1;12.000;;;
16176;"PC ALL IN ONE ADVANCE AIO AO4540, 23.8 "" IPS I5-10400T 8GB DDR4 1TB 256GB";PRODUCTO;0;;0;;13;DÓLARES;14;GRAVADO;UNIDAD;0.00;0.00;43210000;;;-100000;1;0.000;;;
16177;CASE  GAMER 1ST PLAYER FIREBASE-X7 -G;PRODUCTO;0;;0;;13;DÓLARES;14;GRAVADO;UNIDAD;0.00;76.70;43210000;;;-100000;1;0.000;;;
16178;FUENTE COOLER MASTER MWE GOLD 750W V2 80PLUS GOLD MODULAR  MPE-7501-AFAAG-U2;PRODUCTO;0;;0;;13;DÓLARES;14;GRAVADO;UNIDAD;0.00;149.86;43210000;;;-100000;1;0.000;;;
16179;CASE LIAN LI PC-011 DYNAMIC WHITE SIN FUENTE VIDRIO TEMPLADO USB 3.1 /USB 3.0 (PN:G99.011DW.00);PRODUCTO;24;CASE;107;LSK;13;DÓLARES;14;GRAVADO;UNIDAD;172.87;184.24;43210000;;;-100000;1;0.000;;;
16180;SISTEMA DE ENFRIAMIENTO LIQUIDO LIAN LI GALAHAD 240 ARGB BLACK;PRODUCTO;0;;0;;13;DÓLARES;14;GRAVADO;UNIDAD;0.00;152.22;43210000;;;-100000;1;0.000;;;
16181;COOLER PARA CASE LIAN LI BORA DIGITAL SILVER 120MM (PACKX3)  + CONTROLADOR ARGB (G99-12Q18P-R30A);PRODUCTO;0;;0;;13;DÓLARES;14;GRAVADO;UNIDAD;0.00;68.44;43210000;;;-100000;1;0.000;;;
16182;PC HIPPOBOX ALV-SFF, I5-9400, 8GB DDR4, 500GB SSD, W10 PRO (P/N: HBCI612);PRODUCTO;0;;0;;13;DÓLARES;14;GRAVADO;UNIDAD;0.00;0.00;43210000;;;-100000;1;0.000;;;
16183;MINI TECLADO STREAM DECK 6 TECLAS LCD;PRODUCTO;0;;0;;12;SOLES;14;GRAVADO;UNIDAD;0.00;400.00;43210000;;;-100000;1;1.000;;;
16184;LECTOR CODIGO DE BARRAS POS-D PRO 1D USB INCLUYE BASE;PRODUCTO;48;LECTORES;130;POS D;13;DÓLARES;14;GRAVADO;UNIDAD;36.58;40.00;43210000;;;-100000;1;0.000;;;
16185;COOLER PROCE DEEPCOOL CK-11509;PRODUCTO;0;;0;;13;DÓLARES;14;GRAVADO;UNIDAD;0.00;8.26;43210000;;;-100000;1;1.000;;;
16186;MEMORIA SODIMM DDR4 8GB 3200 CRUCIAL LAPTOP P.N: CT8G4SFRA32A;PRODUCTO;19;MEMORIAS;240;HIKVISION;13;DÓLARES;14;GRAVADO;UNIDAD;0.00;54.00;43210000;;;-100000;1;0.000;;;
16187;PC HIPPOBOX LEO-TWR, I7-10700, 16GB DDR4, 240GB SSD/1TB HDD, W10 PRO (P/N: HBCI71042);PRODUCTO;0;;0;;13;DÓLARES;14;GRAVADO;UNIDAD;0.00;0.00;43210000;;;-100000;1;0.000;;;
16188;"PARL MICRONICS NEON PLUS MIC S327+ 2.0 RGB LED 2.5""     ";PRODUCTO;10;PARLANTE;56;MICRONICS;13;DÓLARES;14;GRAVADO;UNIDAD;0.00;10.00;43210000;<p>Producto de Calidad</p>;;-100000;1;1.000;;;
16189;COOLER CASE GAMER AIRBOOM AB111 12CM DOBLE HALO RAINBOW    ;PRODUCTO;39;COOLER;357;AIRBOOM;13;DÓLARES;14;GRAVADO;UNIDAD;2.21;2.11;43210000;<p>Producto de Calidad</p>;;-100000;1;24.000;;;
16190;"DISCO SOLIDO SSD 1TBGB - 1024GB SATA HIKVISION 2.5"" 6GB/S HS-SSD-E100 ";PRODUCTO;26;DISCOS;240;HIKVISION;12;SOLES;14;GRAVADO;UNIDAD;0.00;160.00;43210000;;;-100000;1;4.000;;;
16191;MEMORIA DDR4 16GB 3200 HIKVISION UDIMM CL16 1.35V HKED4161DAA2F0ZB2;PRODUCTO;19;MEMORIAS;240;HIKVISION;13;DÓLARES;14;GRAVADO;UNIDAD;0.00;79.00;43210000;;;-100000;1;2.000;;;
16192;"DISCO SOLIDO SSD 512GB SATA HIKVISION 2.5"" 6GB/S HS-SSD-E100   ";PRODUCTO;40;DISCO;240;HIKVISION;12;SOLES;14;GRAVADO;UNIDAD;0.00;110.00;43210000;;;-100000;1;15.000;;;
16193;TECLADO MICRONICS MILANO - MIC K704X;PRODUCTO;0;;0;;13;DÓLARES;14;GRAVADO;UNIDAD;0.00;8.26;43210000;;;-100000;1;0.000;;;
16194;TECLADO MICRONICS MCQUEEN - MIC K706;PRODUCTO;0;;0;;13;DÓLARES;14;GRAVADO;UNIDAD;0.00;0.00;43210000;;;-100000;1;0.000;;;
16195;KIT DE CABEZAL NEGRO(BH-1)+ TINTA 190 BLACK;PRODUCTO;38;CABEZAL;23;CANON;13;DÓLARES;14;GRAVADO;UNIDAD;39.38;41.74;43210000;;;-100000;1;-1.000;;;
16196;AUDIFONO C/MICROFONO LOGITECH H390 USB NOISE CANCELLING 981-000014;PRODUCTO;15;AUDIFONOS;4;LOGITECH;13;DÓLARES;14;GRAVADO;UNIDAD;22.77;24.14;43210000;;;-100000;1;5.000;;;
16197;MOUSE WIRELESS LOGITECH M220 SILENT USB COLORES;PRODUCTO;34;MOUSE;4;LOGITECH;13;DÓLARES;14;GRAVADO;UNIDAD;10.49;11.01;43210000;;;-100000;1;0.000;;;
16198;MOUSE GAMER PHILIPS SPK9403B 4000DPI 7BOTONES;PRODUCTO;34;MOUSE;26;PHILIPS;13;DÓLARES;14;GRAVADO;UNIDAD;0.01;0.01;43210000;;;-100000;1;8.000;;;
16199;MOUSE PHILIPS SPK7402B 1600DPI 3 BOTONES;PRODUCTO;0;;0;;12;SOLES;14;GRAVADO;UNIDAD;0.00;35.40;43210000;;;-100000;1;-1.000;;;
16200;CAMARA WEB PHILIPS SPL6506BM FULL HD 1080 USB;PRODUCTO;613;WEBCAM;26;PHILIPS;13;DÓLARES;14;GRAVADO;UNIDAD;0.00;24.00;43210000;;;-100000;1;-2.000;;;
16201;LECTOR CODIGO DE BARRAS ZEBRA SYMBOL LS1203 USB C/BASE (LS1203-7AZU0100SR);PRODUCTO;0;;0;;13;DÓLARES;14;GRAVADO;UNIDAD;0.00;71.98;43210000;;;-100000;1;0.000;;;
16202;"TABLETA SAMSUNG GALAXY TAB S6 LITE, 10.4 "", ANDROID, WI-FI, BLUETOOTH (SM-P610NZALPEO)";PRODUCTO;0;;0;;13;DÓLARES;14;GRAVADO;UNIDAD;0.00;0.00;43210000;;;-100000;1;0.000;;;
16203;"LAPTOP HP 15-EF2127WM RYZEN 5 5500U 15.6"" FHD 8GB 256GB WIN10 P.N: 4J0V2UA#ABA  ";PRODUCTO;82;LAPTOP;11;HP;12;SOLES;14;GRAVADO;UNIDAD;0.00;2250.00;43210000;;;-100000;1;0.000;;;
16204;"LAPTOP HP REACONDICIONADA 14-DQ1025NR  I3-1005G1 14"" HD 4GB 128GB W10HOME P.N: 21B12UAR#ABA-R107";PRODUCTO;82;LAPTOP;11;HP;13;DÓLARES;14;GRAVADO;UNIDAD;0.00;400.00;43210000;;;-100000;1;0.000;;;
16205;"LAPTOP ASUS REACONDICIONADA VIVOBOOK F512D RYZEN 7-3700U TOUCH 256GB 8GB 15.6""FHD W10 R564DA-UH72T/9";PRODUCTO;82;LAPTOP;1;ASUS;13;DÓLARES;14;GRAVADO;UNIDAD;0.00;630.00;43210000;;;-100000;1;0.000;;;
16206;"LAPTOP LENOVO LEGION 5 RYZEN 5-4600H 8GB 1TB+256GB GTX1650TI 4GB 15.6""FHD W10 P.N:82B5001XUS";PRODUCTO;0;;0;;13;DÓLARES;14;GRAVADO;UNIDAD;0.00;1025.00;43210000;;;-100000;1;0.000;;;
16207;"LAPTOP ASUS TUF516PE-AB73 DASH15  I7-11370H 8GB 512GB RTX3050 4GB 15.6""FHD 144HZ W10";PRODUCTO;0;;0;;13;DÓLARES;14;GRAVADO;UNIDAD;0.00;1380.00;43210000;;;-100000;1;0.000;;;
16208;"LAPTOP LENOVO IDEAPAD 3 15ALC6 RYZEN 5 5500U 15.6"" FHD 8GB 256GB WIN10 P.N:82KU003NUS";PRODUCTO;0;;0;;13;DÓLARES;14;GRAVADO;UNIDAD;0.00;675.00;43210000;;;-100000;1;0.000;;;
16209;PLACA ASUS PRIME INTEL B460M-A R2.0 LGA 1200 DDR4 PCIE M-ATX  ;PRODUCTO;63;PLACA;1;ASUS;13;DÓLARES;14;GRAVADO;;0.00;108.00;43210000;<p>Producto de Calidad</p>;;-100000;1;-3.000;;;
16210;"LAPTOP DELL INSPIRON 3505 RYZEN 5-3450U 8GB 256SSD 15.6""FHD TOUCH  WI10H I3005-A542BLK-PUS P.N:0M1T4";PRODUCTO;82;LAPTOP;152;DELL;12;SOLES;14;GRAVADO;UNIDAD;0.00;2250.00;43210000;;;-100000;1;0.000;;;
16211;"LAPTOP MSI GF63 THIN 10SC-035US I5-10300H 8GB 256SSD GTX 1650 4GB 15.6""FHD W10 P.N; 9S7-16R512-035";PRODUCTO;82;LAPTOP;27;MSI;13;DÓLARES;14;GRAVADO;UNIDAD;0.00;930.00;43210000;;;-100000;1;0.000;;;
16212;"LAPTOP HP 14-DQ2010NR  I3-1125G4 14"" HD 4GB 128GB W10 P.N: 2Q4P0UA#ABA";PRODUCTO;82;LAPTOP;11;HP;12;SOLES;14;GRAVADO;UNIDAD;0.00;999.00;43210000;;;-100000;1;0.000;;;
16213;"LAPTOP ASUS VIVOBOOK 14 M413D-WS51 RYZEN 5-3500U 256GB 8GB 14"" FHD W10 P.N: M413DA-WS51-92";PRODUCTO;82;LAPTOP;1;ASUS;12;SOLES;14;GRAVADO;UNIDAD;0.00;1350.00;43210000;;;-100000;1;1.000;;;
16214;"LAPTOP LENOVO IDEAPAD 3L I7-10750H 8GB 512GB GTX1650 4GB 15.6""FDH W10HOME P.N. 81Y4001HUS-6";PRODUCTO;82;LAPTOP;137;LENOVO;13;DÓLARES;14;GRAVADO;UNIDAD;0.00;1110.00;43210000;;;-100000;1;0.000;;;
16217;"LAPTOP LENOVO YOGA TOUCH 7 15ITL5 I5-1135G7 8GB 256GB 15.6""FDH W10HOME P.N. 82BJ0001US-236";PRODUCTO;82;LAPTOP;137;LENOVO;13;DÓLARES;14;GRAVADO;UNIDAD;0.00;890.00;43210000;;;-100000;1;0.000;;;
16218;"LAPTOP DELL INSPIRON 3000 I5-1135G7 8GB 256GB 15.6"" HD W10 P.N: 884116405290-R-236";PRODUCTO;82;LAPTOP;152;DELL;13;DÓLARES;14;GRAVADO;UNIDAD;0.00;695.00;43210000;;;-100000;1;0.000;;;
16219;CASE GAMER MATREXX 55 V3 ADD RGB 3F MID TOWER DEPCOOL BLANCO;PRODUCTO;0;;0;;13;DÓLARES;14;GRAVADO;UNIDAD;0.00;133.34;43210000;;;-100000;1;0.000;;;
16220;BATERIA TOSHIBA 10.8V  PA3817U-1BRS 4400MAH;PRODUCTO;0;;0;;12;SOLES;14;GRAVADO;UNIDAD;0.00;153.40;43210000;;;-100000;1;0.000;;;
16221;CAMARA AXIS Q6075-E 60HZ HDTV 1080P CON ZOOM OPTICO DE 40X;PRODUCTO;0;;0;;13;DÓLARES;14;GRAVADO;UNIDAD;0.00;0.00;43210000;;;-100000;1;0.000;;;
16222;DISCO SOLIDO WESTER DIGITAL 1TB M.2 NVME PCIE BLACK SN750 SE;PRODUCTO;40;DISCO;109;WESTERN DIGITAL;13;DÓLARES;14;GRAVADO;UNIDAD;0.00;160.00;43210000;;;-100000;1;0.000;;;
16223;BATERIA TOSHIBA 10.8V  PA5023U-PA5024U-1BRS 4400MAH;PRODUCTO;0;;0;;12;SOLES;14;GRAVADO;UNIDAD;0.00;153.40;43210000;;;-100000;1;0.000;;;
16224;MILANO FX BLU MIC M715 MOUSE WIFI C/DISE¥O MICRONICS;PRODUCTO;0;;0;;13;DÓLARES;14;GRAVADO;UNIDAD;0.00;9.44;43210000;;;-100000;1;0.000;;;
16225;PAD MOUSE SIG X3 SIGMA;PRODUCTO;0;;0;;13;DÓLARES;14;GRAVADO;UNIDAD;0.00;1.30;43210000;;;-100000;1;0.000;;;
16226;PLACA MSI B560M PRO-E SVL DDR4 LGA 1200 P.N: 911-7D22-055;PRODUCTO;63;PLACA;27;MSI;13;DÓLARES;14;GRAVADO;UNIDAD;0.00;85.00;43210000;;;-100000;1;1.000;;;
16227;PAD MOUSE SIGMA X2;PRODUCTO;0;;0;;13;DÓLARES;14;GRAVADO;UNIDAD;0.00;1.06;43210000;;;-100000;1;0.000;;;
16228;IMPRESORA MULTIFUNCIONAL DE TINTA EPSON ECOTANK L3210, IMPRIME/ESCANEA/COPIA, USB;PRODUCTO;23;IMPRESORA;67;EPSON;12;SOLES;14;GRAVADO;UNIDAD;0.00;560.00;43210000;;;-100000;1;-4.000;;;
16229;IMPRESORA MULTIFUNCIONAL HP LASERJET PRO MFP M182NW, IMPRIME/ESCANEA/COPIA, USB, WI-FI DIRECT COLOR P.N: 7KW55A;PRODUCTO;23;IMPRESORA;11;HP;13;DÓLARES;14;GRAVADO;UNIDAD;436.48;458.31;43210000;;;-100000;1;0.000;;;
16230;ADAPTADOR DE USB-C A RJ-45, USB 3.0;PRODUCTO;0;;0;;12;SOLES;14;GRAVADO;UNIDAD;0.00;0.00;43210000;;;-100000;1;0.000;;;
16231;CASE 1STPLAYER X5/ FUENTE  NEGRO PANEL VIDRIO LED RGB 1S-CA1ST-FIREBASE-X5;PRODUCTO;0;;0;;13;DÓLARES;14;GRAVADO;UNIDAD;0.00;60.00;43210000;;;-100000;1;0.000;;;
16232;"LAPTOP ACER ASPIRE A515-56-36UT I3-1115G4 4GB 128GB  15.6""FHD W10 P.N: NX.AASAA.001";PRODUCTO;82;LAPTOP;81;ACER;12;SOLES;14;GRAVADO;UNIDAD;0.00;999.00;43210000;;;-100000;1;1.000;;;
16233;UPS TRIPP-LITE 1500VA/900W LCD TORRE 8-OUT;PRODUCTO;46;UPS;161;TRIPP-LITE;13;DÓLARES;14;GRAVADO;UNIDAD;0.00;221.00;43210000;;;-100000;1;0.000;;;
16234;DISCO SEAGATE 2TB SKYHAWK SATA HDIST2000VX015;PRODUCTO;0;;0;;13;DÓLARES;14;GRAVADO;UNIDAD;0.00;79.06;43210000;;;-100000;1;0.000;;;
16235;TARJ VIDEO GEFORCE GALAX RTX2060 1CLICK OC PCI-E 6GB GDDR6 192-BIT W/DVI-D/HDMI/DP/ P.N:26NRL7HPX7OC;PRODUCTO;1;TARJETAS TODAS;336;GALAX;13;DÓLARES;14;GRAVADO;UNIDAD;0.00;535.00;43210000;;;-100000;1;0.000;;;
16236;TARJ VIDEO GALAX GEFORCE GT730 NVIDEA 2GB DDR3 VGA/DVI-D/HDMI 64BIT PCI-E P.N:73GPF4HX003Q;PRODUCTO;1;TARJETAS TODAS;336;GALAX;12;SOLES;14;GRAVADO;UNIDAD;0.00;219.00;43210000;;;-100000;1;36.000;;;
16237;ALL IN ONE DELL INSPIRON 5400 23.8 TOUCH I7 1165G7 16GB  256GB SSD 2GB DDR5 W10;PRODUCTO;0;;0;;13;DÓLARES;14;GRAVADO;UNIDAD;0.00;1329.00;43210000;;;-100000;1;0.000;;;
16238;POE POWER OVER ETHERNET AXIS T8154 60W MIDSPAN;PRODUCTO;0;;0;;13;DÓLARES;14;GRAVADO;UNIDAD;0.00;1.18;43210000;;;-100000;1;3.000;;;
16239;PC HIPPOBOX LEO-TWR, I9-9900K, 32GB DDR4, 1TB SSD/4TB HDD, W10 PRO (P/N: HBCI9024);PRODUCTO;0;;0;;13;DÓLARES;14;GRAVADO;UNIDAD;0.00;0.00;43210000;;;-100000;1;0.000;;;
16240;"LAPTOP HP 15-EF1020LA RYZEN 7 4700U 15.6"" HD 8GB 512GB WIN10 TECL-ESP¥ P.N:312S9LA#ABM";PRODUCTO;82;LAPTOP;11;HP;13;DÓLARES;14;GRAVADO;UNIDAD;0.00;739.00;43210000;;;-100000;1;0.000;;;
16241;IMPRESORA INK TANK HP 410 MULTIF INYECCION WIFI (DÚPLEX  MANUAL) P.N: Z6Z95A;PRODUCTO;23;IMPRESORA;11;HP;13;DÓLARES;14;GRAVADO;UNIDAD;0.00;143.00;43210000;<p>Producto de Calidad</p>;;-100000;1;0.000;;;
16242;PROCESADOR AMD RYZEN 5 5600G 6CORE 3.9GHZ /4.4GHZ  AM4 7NM 65W P.N:100-100000252 BOX ;PRODUCTO;11;PROCESADOR;28;AMD;13;DÓLARES;14;GRAVADO;UNIDAD;142.19;153.57;43210000;<p>Producto de Calidad</p>;;10;1;0.000;;;
16243;FUENTE EVGA EVGA 600 BQ 600W SEMI-MODULAR 80 PLUS BRONZE;PRODUCTO;0;;0;;12;SOLES;14;GRAVADO;UNIDAD;0.00;249.00;43210000;;;-100000;1;1.000;;;
16244;"PROCE INTEL CORE I5-11400 2.60GHZ / 4.40GHZ 12 MB + COOLER TEROS TE8160N P.N;CM8070804497015";PRODUCTO;11;PROCESADOR;18;INTEL;13;DÓLARES;14;GRAVADO;UNIDAD;0.00;232.00;43210000;;;-100000;1;0.000;;;
16245;"LAPTOP HP 240 G7 INTEL CELERON N4020 4GB 1TB 14"" FREEDOS P.N: 1D0F3LT#ABM";PRODUCTO;82;LAPTOP;11;HP;12;SOLES;14;GRAVADO;UNIDAD;0.00;700.00;43210000;;;-100000;1;0.000;;;
16246;UPS SMART PRO TRIPP-LITE SMX1500LCD, INTERACTIVO, 1500VA, 900W, 230V;PRODUCTO;0;;0;;13;DÓLARES;14;GRAVADO;UNIDAD;0.00;0.00;43210000;;;-100000;1;0.000;;;
16247;"DISCO SOLIDO SSD PATRIOT P210 128GB 2.5"" SATA III 6GB/S";PRODUCTO;0;;0;;13;DÓLARES;14;GRAVADO;UNIDAD;0.00;30.09;43210000;;;-100000;1;0.000;;;
16248;"LAPTOP LENOVO IDEAPAD 5 14IIL05  I5-1035G1 8GB 256GB 14.0""FHD W10 P.N:81YH0017US + MOCHILA";PRODUCTO;82;LAPTOP;137;LENOVO;12;SOLES;14;GRAVADO;UNIDAD;0.00;2000.00;43210000;;;-100000;1;1.000;;;
16249;"LAPTOP HP 15-DY1038-CA I5-1035G1 8GB 256GB 15.6"" HD  W10  P.N:7YZ72UAR#ABL + MOCHILA";PRODUCTO;82;LAPTOP;11;HP;12;SOLES;14;GRAVADO;UNIDAD;0.00;2150.00;43210000;;;-100000;1;0.000;;;
16250;"LAPTOP ACER ASPIRE 3 A315-56-53E3 I5-1035G1 8GB  256GB  15.6""HD W10 P.N: NX.HS5AA.00 *****";PRODUCTO;82;LAPTOP;81;ACER;12;SOLES;14;GRAVADO;UNIDAD;0.00;1400.00;43210000;;;-100000;1;1.000;;;
16251;AP TP-LINK TL-WA801N  WIRELESS N-2 ANTENAS 300MPS 2.4GHZ P.N: 0153500528;PRODUCTO;72;AP;68;TP LINK;13;DÓLARES;14;GRAVADO;UNIDAD;0.00;22.00;43210000;;;-100000;1;7.000;;;
16252;COOLER  P/CASE 12CM 1ST PLAYER A1-1SLED- COLORES DF121225SE;PRODUCTO;39;COOLER;144;PLAYER;13;DÓLARES;14;GRAVADO;UNIDAD;0.00;4.20;43210000;;;-100000;1;0.000;;;
16253;FUENTE EVGA 600W 80 PLUS WHITE 100-W1-0600K1;PRODUCTO;0;;0;;13;DÓLARES;14;GRAVADO;UNIDAD;0.00;54.00;43210000;;;-100000;1;0.000;;;
16254;"MONITOR SAMSUNG LC27G55TQWLXPE 27"" CURVO 2K (2560 X 1440) 144HZ 1MS HDMI";PRODUCTO;77;MONITOR;5;SAMSUNG;13;DÓLARES;14;GRAVADO;UNIDAD;315.00;338.00;43210000;;;-100000;1;0.000;;;
16255;TECLADO SEMI-MECANICO ANTRYX CHROME STORM SK570 P.N: (AGK-CS571K-SP);PRODUCTO;18;TECLADO;209;ANTRYX;13;DÓLARES;14;GRAVADO;UNIDAD;25.11;26.62;43210000;;;-100000;1;-1.000;;;
16256;MEMORIA SODIMM DDR4 4GB 2666 HP S1 CL 19 NB.  P.N: 7EH98AA#ABM;PRODUCTO;0;;0;;13;DÓLARES;14;GRAVADO;UNIDAD;0.00;25.70;43210000;;;-100000;1;1.000;;;
16257;"DISCO SOLIDO SSD BIOSTAR S120 128GB 2.5"" SATA III 6GB/S";PRODUCTO;0;;0;;13;DÓLARES;14;GRAVADO;UNIDAD;0.00;30.68;43210000;;;-100000;1;0.000;;;
16258;"DISCO SOLIDO SSD BIOSTAR S100 240GB 2.5"" SATA III 6GB/S";PRODUCTO;0;;0;;13;DÓLARES;14;GRAVADO;UNIDAD;0.00;38.00;43210000;;;-100000;1;0.000;;;
16259;TARJETA DE VIDEO BIOSTAR GAMING RX560 4GB DDR5 DUAL FAN 128-BIT DVI/DP/HDMI  ;PRODUCTO;1;TARJETAS TODAS;74;BIOSTAR;13;DÓLARES;14;GRAVADO;UNIDAD;207.67;210.00;43210000;<p>Producto de Calidad</p>;;-100000;1;4.000;;;
